N/M,1,2,4,8,16,32,64,128,
1000000,0.0650515,0.0328656,0.0114207,0.00975,0.0102536,0.0146913,0.0184407,0.0284286,
10000000,0.4269093,0.2123807,0.1171784,0.0876448,0.0835121,0.0787601,0.0827282,0.1031972,
100000000,4.0580706,2.0244906,1.0383265,0.5519571,0.6253537,0.5921318,0.5610824,0.5742688,
1000000000,39.105824,20.0439346,10.2620959,5.4852609,5.6217596,5.8161581,5.8284721,5.6682852,
10000000000,326.4272468,95.0539187,48.6110543,27.1725241,26.4003366,26.6154227,26.4798979,26.3708816,
100000000000,1859.2005071,1469.4201421,484.9850751,272.1086184,274.217004,277.0785778,281.349051,278.0953609,
